"","item_no","index","IC_LT_alt_targ","IC_ST_alt_max","VLrc_real","Mpc","prog_name","orig_prog","discrimination","difficulty","guessing","inattention","answer"
"137",137,3823,10.6174509,12.78478819,5,0.678859805,"prog28_I-II-V-iii_2_min_2s.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.23918389327543,0.16,0.97,2
"138",138,357,10.64498007,12.99388189,2,0.704981789,"prog03_I-V-II-I_3_dim_2s.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-1.35195971595637,0.16,0.97,3
"139",139,2767,10.9290445,12.99388189,23,0.274970546,"prog20_I-ii-bVII-I_3_aug_3f.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.578717127252134,0.16,0.97,3
"140",140,3009,8.710925227,12.99388189,8,0.600184932,"prog22_I-V-IV-V_3_maj_1f.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-0.916315231651851,0.16,0.97,3
"141",141,2091,11.69866616,13.57872648,7,0.839758303,"prog15_I-V-I-IV_4_min_6.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.35874937087104,0.16,0.97,4
"142",142,1339,10.70146387,12.87843415,11,0.860980469,"prog10_I-IV-I-V_3_min_6.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-1.13169347964642,0.16,0.97,3
"143",143,1665,10.93571189,13.57937487,3,0.7487108,"prog12_I-bVII-I-bVII_4_min_4s.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.33931873220406,0.16,0.97,4
"144",144,2437,10.90414525,12.87843415,9,0.274970546,"prog18_I-II-V-II_2_aug_2s.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-0.983833384482001,0.16,0.97,2
"145",145,4459,10.97556041,12.99388189,5,0.73092894,"prog32_I-viio-IV-I_3_aug_3f.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.32376595951027,0.16,0.97,3
"146",146,536,11.24655487,12.87843415,7,0.259739858,"prog04_I-V-IV-I_4_min_4f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.05322556310663,0.16,0.97,4
"147",147,2906,11.03045312,12.87843415,17,0.758987225,"prog21_I-IV-I-bVII_3_aug_2f.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-0.946665615931289,0.16,0.97,3
"148",148,1899,10.35633244,12.87843415,7,0.496172429,"prog14_I-bVII-I-IV_3_min_4f.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-1.05264484618096,0.16,0.97,3
"149",149,2921,9.634382821,13.57872648,10,0.947912509,"prog21_I-IV-I-bVII_4_maj_4f.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-1.11118650706533,0.16,0.97,4
"150",150,1052,9.205643323,12.99388189,13,0.7487108,"prog08_I-IV-bVII-I_3_min_3s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-0.926083457728228,0.16,0.97,3
"151",151,4858,9.747932947,12.99388189,7,0.7487108,"prog35_I-V-bvo-V_3_min_2s.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.12918501786453,0.16,0.97,3
"152",152,759,8.127699338,12.99388189,6,0.742483976,"prog06_I-IV-V-I_3_maj_4f.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-0.975974181994268,0.16,0.97,3
"153",153,3989,10.94644015,12.87843415,5,0.274970546,"prog29_I-IV-V-IV_2_aug_3f.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.09079175063099,0.16,0.97,2
"154",154,1697,8.897836105,12.87843415,9,0.742483976,"prog13_I-V-II-V_2_maj_3f.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-0.988194002652128,0.16,0.97,2
"155",155,2191,11.02430432,12.99388189,6,0.443290865,"prog16_I-bVII-IV-bVII_3_dim_3f.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.16717882634087,0.16,0.97,3
"156",156,2107,11.88406437,13.57872648,7,0.48744978,"prog15_I-V-I-IV_4_aug_2f.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.24129418021611,0.16,0.97,4
"157",157,2339,11.07587772,12.78478819,1,0.818045437,"prog17_i-bVI-bVII-bIII_3_aug_0.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.43363531659713,0.16,0.97,3
"158",158,1139,9.806794706,13.57937487,12,0.580018445,"prog09_I-II-I-II_2_maj_6.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-0.922732238995535,0.16,0.97,2
"159",159,4676,10.6174509,12.99388189,10,0.860980469,"prog34_I-V-bvo-I_2_min_6.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.16295529996043,0.16,0.97,2
"160",160,2603,9.258255679,12.78478819,11,0.742483976,"prog19_I-vi-IV-V_3_min_3s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-0.961755417296094,0.16,0.97,3
"161",161,3912,9.051662656,12.78478819,9,0.852723303,"prog28_I-II-V-iii_4_maj_5s.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.03394635953086,0.16,0.97,4
"162",162,4487,10.76519502,12.87843415,11,0.933428519,"prog32_I-viio-IV-I_4_min_5s.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.21217542430114,0.16,0.97,4
"163",163,155,8.927562055,13.57937487,5,0.241603715,"prog02_I-IV-I-IV_2_min_1s.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-0.872615362057973,0.16,0.97,2
"164",164,1951,11.80995119,13.57872648,6,0.263660845,"prog14_I-bVII-I-IV_4_dim_0.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-1.15263672612601,0.16,0.97,4
"165",165,2472,11.02066208,12.99388189,2,0.444469445,"prog18_I-II-V-II_3_dim_2s.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.26700011478472,0.16,0.97,3
"166",166,4274,10.93332969,13.57937487,13,0.758987225,"prog31_i-bVII-i-bVII_2_aug_4s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-1.08958714974227,0.16,0.97,2
"167",167,1601,10.59176133,2.998660006,16,-2.22e-16,"prog12_I-bVII-I-bVII_3_maj_2f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-0.625174030235113,0.16,0.97,3
"168",168,1431,10.68746071,12.87843415,9,0.933428519,"prog11_I-IV-bVII-IV_2_min_5f.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.22281651158899,0.16,0.97,2
"169",169,3220,12.02711127,12.87843415,7,0.263660845,"prog23_i-bVI-bVII-i_4_dim_0.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.12793317680782,0.16,0.97,4
"170",170,3072,10.95800315,12.87843415,2,0.655551937,"prog22_I-V-IV-V_4_min_3f.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.35315410627843,0.16,0.97,4
"171",171,633,10.78722436,12.99388189,7,0.933428519,"prog05_I-bVII-IV-I_3_min_5s.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.32879094566554,0.16,0.97,3
"172",172,3714,10.57601065,3.904439377,5,-2.22e-16,"prog27_I-IV-ii-bVII_3_maj_0.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-0.924019997612341,0.16,0.97,3
"173",173,3332,11.04256156,12.99388189,2,0.818045437,"prog24_I-II-iii-I_3_aug_3s.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.39350729857679,0.16,0.97,3
"174",174,118,11.86216489,13.57937487,7,0.444469445,"prog01_I-V-I-V_4_dim_0.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.1756817736328,0.16,0.97,4
"175",175,4470,8.975570413,12.87843415,10,0.742483976,"prog32_I-viio-IV-I_4_maj_3f.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-0.956702595138702,0.16,0.97,4
"176",176,2411,10.72378227,12.87843415,11,0.860980469,"prog18_I-II-V-II_2_min_1s.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.15263672612601,0.16,0.97,2
"177",177,3538,8.927562055,12.87843415,7,0.241603715,"prog26_I-V-I-II_2_min_1f.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-0.804790215726117,0.16,0.97,2
"178",178,4124,10.92454067,13.57937487,7,0.72522931,"prog30_I-vi-I-vi_2_dim_6.mp3","original_prog30_I-vi-I-vi.mp3",1.48242098468641,-1.21285832645764,0.16,0.97,2
"179",179,3139,10.93332969,12.99388189,11,0.818045437,"prog23_i-bVI-bVII-i_2_aug_1f.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.15135457782227,0.16,0.97,2
"180",180,863,9.444154155,12.99388189,1,0.655551937,"prog07_I-II-V-I_2_min_3f.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.20774857014127,0.16,0.97,2
"181",181,3513,11.94063884,13.57872648,10,0.54559929,"prog25_I-II-I-V_4_dim_6.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.16327953224024,0.16,0.97,4
"182",182,4749,6.021468584,3.583047842,10,0.622403636,"prog34_I-V-bvo-I_4_maj_1s.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-0.601576200718034,0.16,0.97,4
"183",183,676,11.56425921,12.87843415,14,0.678859805,"prog05_I-bVII-IV-I_4_min_3s.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.0791076481106,0.16,0.97,4
"184",184,4024,10.92638963,12.99388189,6,0.263660845,"prog29_I-IV-V-IV_3_dim_3f.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.03309140034088,0.16,0.97,3
"185",185,499,10.88303243,12.99388189,9,0.54559929,"prog04_I-V-IV-I_3_dim_3f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.11210950447551,0.16,0.97,3
"186",186,1703,9.99372363,12.87843415,12,0.852723303,"prog13_I-V-II-V_2_maj_6.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.07613328202295,0.16,0.97,2
"187",187,295,8.927562055,12.99388189,7,0.241603715,"prog03_I-V-II-I_2_min_1f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-0.787419530984237,0.16,0.97,2
"188",188,1515,10.65787175,12.87843415,12,0.852723303,"prog11_I-IV-bVII-IV_4_maj_6.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.12824598815373,0.16,0.97,4
"189",189,3379,11.71179029,12.87843415,18,0.818045437,"prog24_I-II-iii-I_4_aug_3s.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.05264484618096,0.16,0.97,4
"190",190,1652,11.28290435,13.57937487,10,0.947912509,"prog12_I-bVII-I-bVII_4_maj_4f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.28159790601033,0.16,0.97,4
"191",191,1083,7.319831522,12.87843415,15,0.600184932,"prog08_I-IV-bVII-I_4_maj_1s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-0.584701920490899,0.16,0.97,4
"192",192,1845,10.25656879,12.87843415,8,0.496172429,"prog14_I-bVII-I-IV_2_min_0.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-1.02429740017954,0.16,0.97,2
"193",193,2650,12.02971572,12.78478819,13,0.839758303,"prog19_I-vi-IV-V_4_min_3s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.23148684077847,0.16,0.97,4
"194",194,1347,11.00855363,12.87843415,14,0.703285961,"prog10_I-IV-I-V_3_dim_4f.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-1.03708720442534,0.16,0.97,3
"195",195,2386,12.13117475,12.78478819,1,0.758987225,"prog17_i-bVI-bVII-bIII_4_aug_0.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.54810020144962,0.16,0.97,4
"196",196,204,10.80779523,12.87900881,19,0.860980469,"prog02_I-IV-I-IV_3_min_2s.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-0.937239595315384,0.16,0.97,3
"197",197,4615,9.778553709,13.57937487,13,0.600184932,"prog33_I-ii-I-ii_4_maj_4s.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-0.847490665913909,0.16,0.97,4
"198",198,722,10.03502109,12.99388189,1,0.494142086,"prog06_I-IV-V-I_2_min_3f.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-1.21081110209437,0.16,0.97,2
"199",199,2072,1.780776125,2.477626232,8,0.415467213,"prog15_I-V-I-IV_4_maj_2s.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-0.162512229647287,0.16,0.97,4
"200",200,4364,11.61470549,13.57937487,15,0.48744978,"prog31_i-bVII-i-bVII_4_aug_2s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-0.968171254028962,0.16,0.97,4
"201",201,4831,10.67351652,12.87843415,11,0.274970546,"prog35_I-V-bvo-V_2_aug_1f.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-0.906883725602846,0.16,0.97,2
"202",202,2421,10.45889971,12.87843415,6,0.283908366,"prog18_I-II-V-II_2_dim_0.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.01613672429615,0.16,0.97,2
"203",203,409,11.75955603,12.87843415,2,0.650691677,"prog03_I-V-II-I_4_dim_5f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-1.4103558425922,0.16,0.97,4
"204",204,3225,12.10927527,12.87843415,9,0.569809353,"prog23_i-bVI-bVII-i_4_dim_3f.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.21765255766146,0.16,0.97,4
"205",205,1941,7.212652972,13.57872648,5,0.241603715,"prog14_I-bVII-I-IV_4_min_1s.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-0.704283366459498,0.16,0.97,4
"206",206,2720,10.94644015,12.99388189,13,0.274970546,"prog20_I-ii-bVII-I_2_aug_3f.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.868186370784775,0.16,0.97,2
"207",207,2960,11.90517552,13.57872648,3,0.758987225,"prog21_I-IV-I-bVII_4_aug_5s.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-1.46252241814563,0.16,0.97,4
"208",208,1272,9.641331313,12.87843415,8,0.600184932,"prog10_I-IV-I-V_2_maj_2f.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-1.03280656907348,0.16,0.97,2
"209",209,3847,10.90414525,12.78478819,9,0.274970546,"prog28_I-II-V-iii_2_aug_2s.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-0.965493433746412,0.16,0.97,2
"210",210,2646,11.99245606,12.78478819,8,0.860980469,"prog19_I-vi-IV-V_4_min_1s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.35915039275566,0.16,0.97,4
"211",211,4107,10.72378227,13.57937487,6,0.860980469,"prog30_I-vi-I-vi_2_min_3s.mp3","original_prog30_I-vi-I-vi.mp3",1.48242098468641,-1.29419239271308,0.16,0.97,2
"212",212,3024,8.039697596,12.99388189,5,0.241603715,"prog22_I-V-IV-V_3_min_2s.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-0.783285453592532,0.16,0.97,3
"213",213,3768,8.182921777,12.78478819,10,0.259739858,"prog27_I-IV-ii-bVII_4_maj_4s.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-0.659999743044773,0.16,0.97,4
"214",214,3487,10.58827092,13.57872648,4,0.580018445,"prog25_I-II-I-V_4_maj_5f.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.21593752735631,0.16,0.97,4
"215",215,685,11.78918497,12.87843415,12,0.263660845,"prog05_I-bVII-IV-I_4_dim_2f.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-0.968439396005603,0.16,0.97,4
"216",216,2312,9.770768884,12.78478819,4,0.600184932,"prog17_i-bVI-bVII-bIII_3_maj_5f.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.15167495659649,0.16,0.97,3
"217",217,1746,8.710925227,12.99388189,14,0.600184932,"prog13_I-V-II-V_3_maj_4f.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-0.752243527404744,0.16,0.97,3
"218",218,522,7.126391119,12.87843415,10,0.742483976,"prog04_I-V-IV-I_4_maj_3f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-0.762133441845264,0.16,0.97,4
"219",219,895,10.58811909,3.698495583,8,-2.22e-16,"prog07_I-II-V-I_3_maj_1s.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-0.851601409084426,0.16,0.97,3
"220",220,3132,10.82654595,12.99388189,8,0.443290865,"prog23_i-bVI-bVII-i_2_dim_3s.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.03166801813005,0.16,0.97,2
"221",221,2734,9.368248396,12.99388189,14,0.259739858,"prog20_I-ii-bVII-I_3_maj_4s.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.662308286562648,0.16,0.97,3
"222",222,3368,11.68989081,12.87843415,13,0.650691677,"prog24_I-II-iii-I_4_dim_4f.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.110264363901,0.16,0.97,4
"223",223,72,11.00458779,12.87900881,6,0.443290865,"prog01_I-V-I-V_3_dim_1f.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.13389363859544,0.16,0.97,3
"224",224,3412,10.76464098,12.87843415,2,0.828625868,"prog25_I-II-I-V_2_dim_2s.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.41933436669483,0.16,0.97,2
"225",225,3833,10.84237666,12.78478819,13,0.704981789,"prog28_I-II-V-iii_2_dim_1s.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.05555170247557,0.16,0.97,2
"226",226,3096,12.46028914,12.87843415,9,0.758987225,"prog22_I-V-IV-V_4_aug_3f.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.34246213665427,0.16,0.97,4
"227",227,1210,10.86076239,12.87900881,13,0.828625868,"prog09_I-II-I-II_3_dim_6.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-1.05992741174837,0.16,0.97,3
"228",228,4116,10.92454067,13.57937487,1,0.443290865,"prog30_I-vi-I-vi_2_dim_2f.mp3","original_prog30_I-vi-I-vi.mp3",1.48242098468641,-1.27976038334722,0.16,0.97,2
"229",229,4458,10.97556041,12.99388189,9,0.493713246,"prog32_I-viio-IV-I_3_aug_2s.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.05992741174837,0.16,0.97,3
"230",230,2561,10.68746071,12.78478819,12,0.933428519,"prog19_I-vi-IV-V_2_min_6.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.14783734755219,0.16,0.97,2
"231",231,1044,9.316026146,12.99388189,4,0.580018445,"prog08_I-IV-bVII-I_3_maj_5s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.10474932999944,0.16,0.97,3
"232",232,4655,8.797649093,12.99388189,8,0.742483976,"prog34_I-V-bvo-I_2_maj_1s.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-0.98437750182481,0.16,0.97,2
"233",233,244,9.634382821,13.57937487,8,0.947912509,"prog02_I-IV-I-IV_4_maj_5f.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.16880819099938,0.16,0.97,4
"234",234,4628,11.47535319,13.57937487,4,0.678859805,"prog33_I-ii-I-ii_4_min_5s.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-1.33814281487287,0.16,0.97,4
"235",235,583,10.68746071,12.99388189,13,0.933428519,"prog05_I-bVII-IV-I_2_min_4f.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.13641414938095,0.16,0.97,2
"236",236,2160,10.94644015,12.87843415,5,0.48744978,"prog16_I-bVII-IV-bVII_2_aug_5f.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.18991177860503,0.16,0.97,2
"237",237,2922,7.167333871,13.57872648,14,0.742483976,"prog21_I-IV-I-bVII_4_maj_4s.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-0.612314408666138,0.16,0.97,4
"238",238,2017,10.94644015,12.87843415,5,0.48744978,"prog15_I-V-I-IV_2_aug_4f.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.17765471234323,0.16,0.97,2
"239",239,362,11.00458779,12.99388189,2,0.569809353,"prog03_I-V-II-I_3_dim_5f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-1.31303770153339,0.16,0.97,3
"240",240,1806,11.55879763,12.87843415,3,0.860980469,"prog13_I-V-II-V_4_min_4s.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.44153746330707,0.16,0.97,4
"241",241,2266,9.660556278,12.78478819,8,0.494142086,"prog17_i-bVI-bVII-bIII_2_maj_5s.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-0.959093153533079,0.16,0.97,2
"242",242,3533,9.806794706,12.87843415,10,0.852723303,"prog26_I-V-I-II_2_maj_4s.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.07851207839941,0.16,0.97,2
"243",243,891,10.94644015,12.99388189,5,0.48744978,"prog07_I-II-V-I_2_aug_5f.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.19727509453044,0.16,0.97,2
"244",244,505,10.84468809,12.99388189,8,0.828625868,"prog04_I-V-IV-I_3_dim_6.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.24129418021611,0.16,0.97,3
"245",245,133,11.88406437,13.57937487,9,0.758987225,"prog01_I-V-I-V_4_aug_2f.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.2897273283031,0.16,0.97,4
"246",246,433,10.31532982,12.99388189,6,0.947912509,"prog04_I-V-IV-I_2_maj_5s.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.2904699823354,0.16,0.97,2
"247",247,210,10.55206214,12.87900881,11,0.933428519,"prog02_I-IV-I-IV_3_min_5s.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.18194338264589,0.16,0.97,3
"248",248,2362,2.23166238,3.904439377,9,0.655551937,"prog17_i-bVI-bVII-bIII_4_min_0.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-0.281506091139765,0.16,0.97,4
"249",249,1982,9.806794706,12.87843415,10,0.852723303,"prog15_I-V-I-IV_2_maj_4s.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.0844835601157,0.16,0.97,2
"250",250,2751,10.18903413,12.99388189,15,0.283908366,"prog20_I-ii-bVII-I_3_dim_1f.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.730695509832431,0.16,0.97,3
"251",251,4854,8.039697596,12.99388189,10,0.241603715,"prog35_I-V-bvo-V_3_min_0.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-0.628251476595759,0.16,0.97,3
"252",252,3329,11.04256156,12.99388189,6,0.48744978,"prog24_I-II-iii-I_3_aug_2f.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.17633896961426,0.16,0.97,3
"253",253,4596,11.01518908,12.87900881,12,0.274970546,"prog33_I-ii-I-ii_3_aug_1f.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-0.895767570752162,0.16,0.97,3
"254",254,940,11.04256156,12.99388189,13,0.48744978,"prog07_I-II-V-I_3_aug_6.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-0.96656377777968,0.16,0.97,3
"255",255,4469,9.924025953,12.87843415,8,0.600184932,"prog32_I-viio-IV-I_4_maj_2s.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.04081133780431,0.16,0.97,4
"256",256,806,10.2805453,12.87843415,10,0.852723303,"prog06_I-IV-V-I_4_maj_4f.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-1.12855889872454,0.16,0.97,4
"257",257,3974,10.80298531,12.87843415,10,0.622403636,"prog29_I-IV-V-IV_2_dim_1s.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.06168291876948,0.16,0.97,2
"258",258,1865,10.45889971,12.87843415,18,0.283908366,"prog14_I-bVII-I-IV_2_dim_4s.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-0.667357634072375,0.16,0.97,2
"259",259,5008,10.95366093,12.87900881,10,0.580337783,"prog36_I-viio-I-viio_3_dim_1s.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-1.06520296194549,0.16,0.97,3
"260",260,2443,10.94644015,12.87843415,3,0.758987225,"prog18_I-II-V-II_2_aug_5s.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.35874937087104,0.16,0.97,2
"261",261,1593,10.86305505,13.57937487,10,0.48744978,"prog12_I-bVII-I-bVII_2_aug_3s.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.08119489656634,0.16,0.97,2
"262",262,1715,10.6174509,12.87843415,10,0.860980469,"prog13_I-V-II-V_2_min_6.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.20469593274438,0.16,0.97,2
"263",263,312,10.76464098,12.99388189,8,0.828625868,"prog03_I-V-II-I_2_dim_3s.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-1.22316178760148,0.16,0.97,2
"264",264,1313,10.94644015,12.87843415,5,0.758987225,"prog10_I-IV-I-V_2_aug_4s.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-1.31418104469565,0.16,0.97,2
"265",265,4746,11.02648727,12.99388189,10,0.818045437,"prog34_I-V-bvo-I_3_aug_5s.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.19660334196667,0.16,0.97,3
"266",266,4246,10.74793147,13.57937487,5,0.600184932,"prog31_i-bVII-i-bVII_2_min_2s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-1.19794732246373,0.16,0.97,2
"267",267,704,11.89324846,12.87843415,17,0.818045437,"prog05_I-bVII-IV-I_4_aug_5s.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.07732198479138,0.16,0.97,4
"268",268,1667,11.6913568,13.57937487,7,0.860980469,"prog12_I-bVII-I-bVII_4_min_5s.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.37902779106568,0.16,0.97,4
"269",269,650,11.0462038,12.99388189,7,0.758987225,"prog05_I-bVII-IV-I_3_aug_2f.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.27244703682157,0.16,0.97,3
"270",270,4698,10.94644015,12.99388189,5,0.274970546,"prog34_I-V-bvo-I_2_aug_5f.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.09865696635432,0.16,0.97,2
"271",271,980,11.34454178,12.87843415,7,0.48744978,"prog07_I-II-V-I_4_aug_2s.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.1678302420419,0.16,0.97,4
"272",272,4255,10.91143021,13.57937487,15,0.622403636,"prog31_i-bVII-i-bVII_2_dim_1f.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-0.938805096166555,0.16,0.97,2
